"state","State_name","Population","date","category","count","grade"
"VA","Virginia ",8535519,2020-04-12,"posNeg",39985,"A"
"VT","Vermont ",623989,2020-04-12,"posNeg",9841,"A"
"WI","Wisconsin ",5822434,2020-04-12,"posNeg",39257,"A"
"WV","West Virginia *",1792147,2020-04-12,"posNeg",16257,"B"
"WY","Wyoming ",578759,2020-04-12,"posNeg",5459,"A"
"AK","Alaska ",731545,2020-04-11,"posNeg",7732,"A"
"AL","Alabama *",4903185,2020-04-11,"posNeg",21249,"B"
"AR","Arkansas ",3017804,2020-04-11,"posNeg",18578,"A"
"AZ","Arizona *",7278717,2020-04-11,"posNeg",40530,"B"
"CA","California *",39512223,2020-04-11,"posNeg",172076,"B"
"CO","Colorado ",5758736,2020-04-11,"posNeg",32653,"A"
"CT","Connecticut ",3565287,2020-04-11,"posNeg",39831,"A"
"DC","District of Columbia ",705749,2020-04-11,"posNeg",10039,"A"
"DE","Delaware ",973764,2020-04-11,"posNeg",11103,"A"
"FL","Florida ",21477737,2020-04-11,"posNeg",172933,"A"
"GA","Georgia ",10617423,2020-04-11,"posNeg",51715,"A"
"HI","Hawaii ",1415872,2020-04-11,"posNeg",17531,"A"
"IA","Iowa ",3155070,2020-04-11,"posNeg",17132,"A"
"ID","Idaho ",1787065,2020-04-11,"posNeg",13764,"A"
"IL","Illinois ",16980127,2020-04-11,"posNeg",92149,"A"
"IN","Indiana *",6732219,2020-04-11,"posNeg",39215,"B"
"KS","Kansas *",2913314,2020-04-11,"posNeg",12343,"B"
"KY","Kentucky ",4467673,2020-04-11,"posNeg",24288,"A"
"LA","Louisiana ",4648794,2020-04-11,"posNeg",96915,"A"
"MA","Massachusetts *",6892503,2020-04-11,"posNeg",108776,"B"
"MD","Maryland ",6045680,2020-04-11,"posNeg",47238,"A"
"ME","Maine ",1344212,2020-04-11,"posNeg",6704,"A"
"MI","Michigan *",9986857,2020-04-11,"posNeg",76014,"B"
"MN","Minnesota ",5639632,2020-04-11,"posNeg",35404,"A"
"MO","Missouri ",6840439,2020-04-11,"posNeg",43172,"A"
"MS","Mississippi ",2976149,2020-04-11,"posNeg",21274,"A"
"MT","Montana ",1068778,2020-04-11,"posNeg",8581,"A"
"NC","North Carolina ",10488084,2020-04-11,"posNeg",60393,"A"
"ND","North Dakota *",762062,2020-04-11,"posNeg",10080,"B"
"NE","Nebraska ",1934408,2020-04-11,"posNeg",9985,"A"
"NH","New Hampshire *",1359711,2020-04-11,"posNeg",10493,"B"
"NJ","New Jersey ",8882190,2020-04-11,"posNeg",120193,"A"
"NM","New Mexico ",2096829,2020-04-11,"posNeg",27098,"A"
"NV","Nevada ",3080156,2020-04-11,"posNeg",23587,"A"
"NY","New York ",19453561,2020-04-11,"posNeg",440980,"A"
"OH","Ohio *",11689100,2020-04-11,"posNeg",60408,"B"
"OK","Oklahoma *",3956971,2020-04-11,"posNeg",22658,"B"
"OR","Oregon ",4217737,2020-04-11,"posNeg",27224,"A"
"PA","Pennsylvania ",12801989,2020-04-11,"posNeg",120153,"A"
"PR","Puerto Rico ",2933408,2020-04-11,"posNeg",6371,"A"
"RI","Rhode Island *",1059361,2020-04-11,"posNeg",18207,"B"
"SC","South Carolina *",5148714,2020-04-11,"posNeg",30093,"B"
"SD","South Dakota ",884659,2020-04-11,"posNeg",8004,"A"
"TN","Tennessee ",6829174,2020-04-11,"posNeg",66828,"A"
"TX","Texas ",28995881,2020-04-11,"posNeg",120533,"A"
"UT","Utah ",3205958,2020-04-11,"posNeg",42546,"A"
"VA","Virginia ",8535519,2020-04-11,"posNeg",37999,"A"
"VT","Vermont ",623989,2020-04-11,"posNeg",9258,"A"
"WI","Wisconsin ",5822434,2020-04-11,"posNeg",37893,"A"
"WV","West Virginia *",1792147,2020-04-11,"posNeg",15452,"B"
"WY","Wyoming ",578759,2020-04-11,"posNeg",5459,"A"
"AK","Alaska ",731545,2020-04-10,"posNeg",7432,"A"
"AL","Alabama *",4903185,2020-04-10,"posNeg",21026,"B"
"AR","Arkansas ",3017804,2020-04-10,"posNeg",17120,"A"
"AZ","Arizona *",7278717,2020-04-10,"posNeg",37734,"B"
"CA","California *",39512223,2020-04-10,"posNeg",164863,"B"
"CO","Colorado ",5758736,2020-04-10,"posNeg",32653,"A"
"CT","Connecticut ",3565287,2020-04-10,"posNeg",36288,"A"
"DC","District of Columbia ",705749,2020-04-10,"posNeg",9355,"A"
"DE","Delaware ",973764,2020-04-10,"posNeg",11741,"A"
"FL","Florida ",21477737,2020-04-10,"posNeg",162830,"A"
"GA","Georgia ",10617423,2020-04-10,"posNeg",46147,"A"
"HI","Hawaii ",1415872,2020-04-10,"posNeg",16149,"A"
"IA","Iowa ",3155070,2020-04-10,"posNeg",15953,"A"
"ID","Idaho ",1787065,2020-04-10,"posNeg",13094,"A"
"IL","Illinois ",16980127,2020-04-10,"posNeg",87527,"A"
"IN","Indiana *",6732219,2020-04-10,"posNeg",35040,"B"
"KS","Kansas *",2913314,2020-04-10,"posNeg",11414,"B"
"KY","Kentucky ",4467673,2020-04-10,"posNeg",24288,"A"
"LA","Louisiana ",4648794,2020-04-10,"posNeg",92280,"A"
"MA","Massachusetts *",6892503,2020-04-10,"posNeg",102372,"B"
"MD","Maryland ",6045680,2020-04-10,"posNeg",44448,"A"
"ME","Maine ",1344212,2020-04-10,"posNeg",6674,"A"
"MI","Michigan *",9986857,2020-04-10,"posNeg",72044,"B"
"MN","Minnesota ",5639632,2020-04-10,"posNeg",33894,"A"
"MO","Missouri ",6840439,2020-04-10,"posNeg",40740,"A"
"MS","Mississippi ",2976149,2020-04-10,"posNeg",21101,"A"
"MT","Montana ",1068778,2020-04-10,"posNeg",8297,"A"
"NC","North Carolina ",10488084,2020-04-10,"posNeg",57645,"A"
"ND","North Dakota *",762062,2020-04-10,"posNeg",9608,"B"
"NE","Nebraska ",1934408,2020-04-10,"posNeg",9354,"A"
"NH","New Hampshire *",1359711,2020-04-10,"posNeg",9958,"B"
"NJ","New Jersey ",8882190,2020-04-10,"posNeg",113523,"A"
"NM","New Mexico ",2096829,2020-04-10,"posNeg",27098,"A"
"NV","Nevada ",3080156,2020-04-10,"posNeg",22749,"A"
"NY","New York ",19453561,2020-04-10,"posNeg",417885,"A"
"OH","Ohio *",11689100,2020-04-10,"posNeg",58531,"B"
"OK","Oklahoma *",3956971,2020-04-10,"posNeg",22164,"B"
"OR","Oregon ",4217737,2020-04-10,"posNeg",25627,"A"
"PA","Pennsylvania ",12801989,2020-04-10,"posNeg",113019,"A"
"PR","Puerto Rico ",2933408,2020-04-10,"posNeg",5846,"A"
"RI","Rhode Island *",1059361,2020-04-10,"posNeg",14296,"B"
"SC","South Carolina *",5148714,2020-04-10,"posNeg",28183,"B"
"SD","South Dakota ",884659,2020-04-10,"posNeg",7647,"A"
"TN","Tennessee ",6829174,2020-04-10,"posNeg",62799,"A"
"TX","Texas ",28995881,2020-04-10,"posNeg",115718,"A"
"UT","Utah ",3205958,2020-04-10,"posNeg",40762,"A"
"VA","Virginia ",8535519,2020-04-10,"posNeg",35459,"A"
"VT","Vermont ",623989,2020-04-10,"posNeg",8232,"A"
"WI","Wisconsin ",5822434,2020-04-10,"posNeg",36293,"A"
"WV","West Virginia *",1792147,2020-04-10,"posNeg",14555,"B"
"WY","Wyoming ",578759,2020-04-10,"posNeg",4989,"A"
"AK","Alaska ",731545,2020-04-09,"posNeg",7223,"A"
"AL","Alabama *",4903185,2020-04-09,"posNeg",20827,"B"
"AR","Arkansas ",3017804,2020-04-09,"posNeg",14951,"A"
"AZ","Arizona *",7278717,2020-04-09,"posNeg",37178,"B"
"CA","California *",39512223,2020-04-09,"posNeg",163500,"B"
"CO","Colorado ",5758736,2020-04-09,"posNeg",29199,"A"
"CT","Connecticut ",3565287,2020-04-09,"posNeg",33502,"A"
"DC","District of Columbia ",705749,2020-04-09,"posNeg",8724,"A"
"DE","Delaware ",973764,2020-04-09,"posNeg",9890,"A"
"FL","Florida ",21477737,2020-04-09,"posNeg",152549,"A"
"GA","Georgia ",10617423,2020-04-09,"posNeg",41085,"A"
"HI","Hawaii ",1415872,2020-04-09,"posNeg",15751,"A"
"IA","Iowa ",3155070,2020-04-09,"posNeg",14973,"A"
"ID","Idaho ",1787065,2020-04-09,"posNeg",12531,"A"
"IL","Illinois ",16980127,2020-04-09,"posNeg",80857,"A"
"IN","Indiana *",6732219,2020-04-09,"posNeg",32133,"B"
"KS","Kansas *",2913314,2020-04-09,"posNeg",10775,"B"
"KY","Kentucky ",4467673,2020-04-09,"posNeg",21801,"A"
"LA","Louisiana ",4648794,2020-04-09,"posNeg",86919,"A"
"MA","Massachusetts *",6892503,2020-04-09,"posNeg",94958,"B"
"MD","Maryland ",6045680,2020-04-09,"posNeg",41529,"A"
"ME","Maine ",1344212,2020-04-09,"posNeg",6648,"A"
"MI","Michigan *",9986857,2020-04-09,"posNeg",67054,"B"
"MN","Minnesota ",5639632,2020-04-09,"posNeg",32294,"A"
"MO","Missouri ",6840439,2020-04-09,"posNeg",38494,"A"
"MS","Mississippi ",2976149,2020-04-09,"posNeg",20892,"A"
"MT","Montana ",1068778,2020-04-09,"posNeg",7860,"A"
"NC","North Carolina ",10488084,2020-04-09,"posNeg",47809,"A"
"ND","North Dakota *",762062,2020-04-09,"posNeg",8990,"B"
"NE","Nebraska ",1934408,2020-04-09,"posNeg",8683,"A"
"NH","New Hampshire *",1359711,2020-04-09,"posNeg",9551,"B"
"NJ","New Jersey ",8882190,2020-04-09,"posNeg",107192,"A"
"NM","New Mexico ",2096829,2020-04-09,"posNeg",23807,"A"
"NV","Nevada ",3080156,2020-04-09,"posNeg",21771,"A"
"NY","New York ",19453561,2020-04-09,"posNeg",391549,"A"
"OH","Ohio *",11689100,2020-04-09,"posNeg",55985,"B"
"OK","Oklahoma *",3956971,2020-04-09,"posNeg",20279,"B"
"OR","Oregon ",4217737,2020-04-09,"posNeg",25627,"A"
"PA","Pennsylvania ",12801989,2020-04-09,"posNeg",105602,"A"
"PR","Puerto Rico ",2933408,2020-04-09,"posNeg",5386,"A"
"RI","Rhode Island *",1059361,2020-04-09,"posNeg",12409,"B"
"SC","South Carolina *",5148714,2020-04-09,"posNeg",27367,"B"
"SD","South Dakota ",884659,2020-04-09,"posNeg",7147,"A"
"TN","Tennessee ",6829174,2020-04-09,"posNeg",59849,"A"
"TX","Texas ",28995881,2020-04-09,"posNeg",106134,"A"
"UT","Utah ",3205958,2020-04-09,"posNeg",38373,"A"
"VA","Virginia ",8535519,2020-04-09,"posNeg",33026,"A"
"VT","Vermont ",623989,2020-04-09,"posNeg",8181,"A"
"WI","Wisconsin ",5822434,2020-04-09,"posNeg",34309,"A"
"WV","West Virginia *",1792147,2020-04-09,"posNeg",13863,"B"
"WY","Wyoming ",578759,2020-04-09,"posNeg",4150,"A"
"AK","Alaska ",731545,2020-04-08,"posNeg",7068,"A"
"AL","Alabama *",4903185,2020-04-08,"posNeg",19122,"B"
"AR","Arkansas ",3017804,2020-04-08,"posNeg",14530,"A"
"AZ","Arizona *",7278717,2020-04-08,"posNeg",34564,"B"
"CA","California *",39512223,2020-04-08,"posNeg",144264,"B"
"CO","Colorado ",5758736,2020-04-08,"posNeg",28094,"A"
"CT","Connecticut ",3565287,2020-04-08,"posNeg",29036,"A"
"DC","District of Columbia ",705749,2020-04-08,"posNeg",8283,"A"
"DE","Delaware ",973764,2020-04-08,"posNeg",8556,"A"
"FL","Florida ",21477737,2020-04-08,"posNeg",143134,"A"
"GA","Georgia ",10617423,2020-04-08,"posNeg",38787,"A"
"HI","Hawaii ",1415872,2020-04-08,"posNeg",15149,"A"
"IA","Iowa ",3155070,2020-04-08,"posNeg",13966,"A"
"ID","Idaho ",1787065,2020-04-08,"posNeg",11898,"A"
"IL","Illinois ",16980127,2020-04-08,"posNeg",75066,"A"
"IN","Indiana *",6732219,2020-04-08,"posNeg",30869,"B"
"KS","Kansas *",2913314,2020-04-08,"posNeg",9514,"B"
"KY","Kentucky ",4467673,2020-04-08,"posNeg",21604,"A"
"LA","Louisiana ",4648794,2020-04-08,"posNeg",81406,"A"
"MA","Massachusetts *",6892503,2020-04-08,"posNeg",87511,"B"
"MD","Maryland ",6045680,2020-04-08,"posNeg",38462,"A"
"ME","Maine ",1344212,2020-04-08,"posNeg",6625,"A"
"MI","Michigan *",9986857,2020-04-08,"posNeg",66139,"B"
"MN","Minnesota ",5639632,2020-04-08,"posNeg",30753,"A"
"MO","Missouri ",6840439,2020-04-08,"posNeg",34110,"A"
"MS","Mississippi ",2976149,2020-04-08,"posNeg",20635,"A"
"MT","Montana ",1068778,2020-04-08,"posNeg",7398,"A"
"NC","North Carolina ",10488084,2020-04-08,"posNeg",42987,"A"
"ND","North Dakota *",762062,2020-04-08,"posNeg",8552,"B"
"NE","Nebraska ",1934408,2020-04-08,"posNeg",7961,"A"
"NH","New Hampshire *",1359711,2020-04-08,"posNeg",9177,"B"
"NJ","New Jersey ",8882190,2020-04-08,"posNeg",100416,"A"
"NM","New Mexico ",2096829,2020-04-08,"posNeg",22245,"A"
"NV","Nevada ",3080156,2020-04-08,"posNeg",20566,"A"
"NY","New York ",19453561,2020-04-08,"posNeg",365153,"A"
"OH","Ohio *",11689100,2020-04-08,"posNeg",53341,"B"
"OK","Oklahoma *",3956971,2020-04-08,"posNeg",13345,"B"
"OR","Oregon ",4217737,2020-04-08,"posNeg",24564,"A"
"PA","Pennsylvania ",12801989,2020-04-08,"posNeg",98538,"A"
"PR","Puerto Rico ",2933408,2020-04-08,"posNeg",4886,"A"
"RI","Rhode Island *",1059361,2020-04-08,"posNeg",12132,"B"
"SC","South Carolina *",5148714,2020-04-08,"posNeg",24634,"B"
"SD","South Dakota ",884659,2020-04-08,"posNeg",6748,"A"
"TN","Tennessee ",6829174,2020-04-08,"posNeg",56618,"A"
"TX","Texas ",28995881,2020-04-08,"posNeg",96258,"A"
"UT","Utah ",3205958,2020-04-08,"posNeg",36116,"A"
"VA","Virginia ",8535519,2020-04-08,"posNeg",30645,"A"
"VT","Vermont ",623989,2020-04-08,"posNeg",7749,"A"
"WI","Wisconsin ",5822434,2020-04-08,"posNeg",32871,"A"
"WV","West Virginia *",1792147,2020-04-08,"posNeg",12545,"B"
"WY","Wyoming ",578759,2020-04-08,"posNeg",4064,"A"
"AK","Alaska ",731545,2020-04-07,"posNeg",6913,"A"
"AL","Alabama *",4903185,2020-04-07,"posNeg",14916,"B"
"AR","Arkansas ",3017804,2020-04-07,"posNeg",13638,"A"
"AZ","Arizona *",7278717,2020-04-07,"posNeg",33375,"B"
"CA","California *",39512223,2020-04-07,"posNeg",131229,"B"
"CO","Colorado ",5758736,2020-04-07,"posNeg",26875,"A"
"CT","Connecticut ",3565287,2020-04-07,"posNeg",29036,"A"
"DC","District of Columbia ",705749,2020-04-07,"posNeg",7823,"A"
"DE","Delaware ",973764,2020-04-07,"posNeg",8556,"A"
"FL","Florida ",21477737,2020-04-07,"posNeg",138162,"A"
"GA","Georgia ",10617423,2020-04-07,"posNeg",33713,"A"
"HI","Hawaii ",1415872,2020-04-07,"posNeg",13542,"A"
"IA","Iowa ",3155070,2020-04-07,"posNeg",12718,"A"
"ID","Idaho ",1787065,2020-04-07,"posNeg",11246,"A"
"IL","Illinois ",16980127,2020-04-07,"posNeg",68732,"A"
"IN","Indiana *",6732219,2020-04-07,"posNeg",28764,"B"
"KS","Kansas *",2913314,2020-04-07,"posNeg",9514,"B"
"KY","Kentucky ",4467673,2020-04-07,"posNeg",19955,"A"
"LA","Louisiana ",4648794,2020-04-07,"posNeg",74655,"A"
"MA","Massachusetts *",6892503,2020-04-07,"posNeg",81344,"B"
"MD","Maryland ",6045680,2020-04-07,"posNeg",31627,"A"
"ME","Maine ",1344212,2020-04-07,"posNeg",6607,"A"
"MI","Michigan *",9986857,2020-04-07,"posNeg",65373,"B"
"MN","Minnesota ",5639632,2020-04-07,"posNeg",29260,"A"
"MO","Missouri ",6840439,2020-04-07,"posNeg",31969,"A"
"MS","Mississippi ",2976149,2020-04-07,"posNeg",20547,"A"
"MT","Montana ",1068778,2020-04-07,"posNeg",6985,"A"
"NC","North Carolina ",10488084,2020-04-07,"posNeg",41082,"A"
"ND","North Dakota *",762062,2020-04-07,"posNeg",7703,"B"
"NE","Nebraska ",1934408,2020-04-07,"posNeg",7258,"A"
"NH","New Hampshire *",1359711,2020-04-07,"posNeg",8734,"B"
"NJ","New Jersey ",8882190,2020-04-07,"posNeg",94974,"A"
"NM","New Mexico ",2096829,2020-04-07,"posNeg",21825,"A"
"NV","Nevada ",3080156,2020-04-07,"posNeg",18639,"A"
"NY","New York ",19453561,2020-04-07,"posNeg",340058,"A"
"OH","Ohio *",11689100,2020-04-07,"posNeg",50838,"B"
"OK","Oklahoma *",3956971,2020-04-07,"posNeg",13293,"B"
"OR","Oregon ",4217737,2020-04-07,"posNeg",23007,"A"
"PA","Pennsylvania ",12801989,2020-04-07,"posNeg",91278,"A"
"PR","Puerto Rico ",2933408,2020-04-07,"posNeg",4539,"A"
"RI","Rhode Island *",1059361,2020-04-07,"posNeg",10307,"B"
"SC","South Carolina *",5148714,2020-04-07,"posNeg",23680,"B"
"SD","South Dakota ",884659,2020-04-07,"posNeg",6268,"A"
"TN","Tennessee ",6829174,2020-04-07,"posNeg",52874,"A"
"TX","Texas ",28995881,2020-04-07,"posNeg",88649,"A"
"UT","Utah ",3205958,2020-04-07,"posNeg",34647,"A"
"VA","Virginia ",8535519,2020-04-07,"posNeg",28645,"A"
"VT","Vermont ",623989,2020-04-07,"posNeg",7129,"A"
"WI","Wisconsin ",5822434,2020-04-07,"posNeg",31090,"A"
"WV","West Virginia *",1792147,2020-04-07,"posNeg",12059,"B"
"WY","Wyoming ",578759,2020-04-07,"posNeg",4005,"A"
"AK","Alaska ",731545,2020-04-06,"posNeg",6883,"A"
"AL","Alabama *",4903185,2020-04-06,"posNeg",14765,"B"
"AR","Arkansas ",3017804,2020-04-06,"posNeg",12845,"A"
"AZ","Arizona *",7278717,2020-04-06,"posNeg",32534,"B"
"CA","California *",39512223,2020-04-06,"posNeg",117431,"B"
"CO","Colorado ",5758736,2020-04-06,"posNeg",25773,"A"
"CT","Connecticut ",3565287,2020-04-06,"posNeg",26686,"A"
"DC","District of Columbia ",705749,2020-04-06,"posNeg",7453,"A"
"DE","Delaware ",973764,2020-04-06,"posNeg",6994,"A"
"FL","Florida ",21477737,2020-04-06,"posNeg",123274,"A"
"GA","Georgia ",10617423,2020-04-06,"posNeg",31274,"A"
"HI","Hawaii ",1415872,2020-04-06,"posNeg",13526,"A"
"IA","Iowa ",3155070,2020-04-06,"posNeg",11599,"A"
"ID","Idaho ",1787065,2020-04-06,"posNeg",10995,"A"
"IL","Illinois ",16980127,2020-04-06,"posNeg",62942,"A"
"IN","Indiana *",6732219,2020-04-06,"posNeg",26191,"B"
"KS","Kansas *",2913314,2020-04-06,"posNeg",9084,"B"
"KY","Kentucky ",4467673,2020-04-06,"posNeg",18767,"A"
"LA","Louisiana ",4648794,2020-04-06,"posNeg",69166,"A"
"MA","Massachusetts *",6892503,2020-04-06,"posNeg",76429,"B"
"MD","Maryland ",6045680,2020-04-06,"posNeg",29617,"A"
"ME","Maine ",1344212,2020-04-06,"posNeg",6587,"A"
"MI","Michigan *",9986857,2020-04-06,"posNeg",61970,"B"
"MN","Minnesota ",5639632,2020-04-06,"posNeg",28128,"A"
"MO","Missouri ",6840439,2020-04-06,"posNeg",29835,"A"
"MS","Mississippi ",2976149,2020-04-06,"posNeg",20370,"A"
"MT","Montana ",1068778,2020-04-06,"posNeg",6790,"A"
"NC","North Carolina ",10488084,2020-04-06,"posNeg",40726,"A"
"ND","North Dakota *",762062,2020-04-06,"posNeg",7213,"B"
"NE","Nebraska ",1934408,2020-04-06,"posNeg",6787,"A"
"NH","New Hampshire *",1359711,2020-04-06,"posNeg",8370,"B"
"NJ","New Jersey ",8882190,2020-04-06,"posNeg",89032,"A"
"NM","New Mexico ",2096829,2020-04-06,"posNeg",19136,"A"
"NV","Nevada ",3080156,2020-04-06,"posNeg",17629,"A"
"NY","New York ",19453561,2020-04-06,"posNeg",320811,"A"
"OH","Ohio *",11689100,2020-04-06,"posNeg",48378,"B"
"OK","Oklahoma *",3956971,2020-04-06,"posNeg",2749,"B"
"OR","Oregon ",4217737,2020-04-06,"posNeg",21801,"A"
"PA","Pennsylvania ",12801989,2020-04-06,"posNeg",83854,"A"
"PR","Puerto Rico ",2933408,2020-04-06,"posNeg",3945,"A"
"RI","Rhode Island *",1059361,2020-04-06,"posNeg",8481,"B"
"SC","South Carolina *",5148714,2020-04-06,"posNeg",18976,"B"
"SD","South Dakota ",884659,2020-04-06,"posNeg",6020,"A"
"TN","Tennessee ",6829174,2020-04-06,"posNeg",47350,"A"
"TX","Texas ",28995881,2020-04-06,"posNeg",85357,"A"
"UT","Utah ",3205958,2020-04-06,"posNeg",33394,"A"
"VA","Virginia ",8535519,2020-04-06,"posNeg",24521,"A"
"VT","Vermont ",623989,2020-04-06,"posNeg",6633,"A"
"WI","Wisconsin ",5822434,2020-04-06,"posNeg",29014,"A"
"WV","West Virginia *",1792147,2020-04-06,"posNeg",9940,"B"
"WY","Wyoming ",578759,2020-04-06,"posNeg",3929,"A"
"AK","Alaska ",731545,2020-04-05,"posNeg",6284,"A"
"AL","Alabama *",4903185,2020-04-05,"posNeg",13078,"B"
"AR","Arkansas ",3017804,2020-04-05,"posNeg",11242,"A"
"AZ","Arizona *",7278717,2020-04-05,"posNeg",27410,"B"
"CA","California *",39512223,2020-04-05,"posNeg",116533,"B"
"CO","Colorado ",5758736,2020-04-05,"posNeg",23900,"A"
"CT","Connecticut ",3565287,2020-04-05,"posNeg",23270,"A"
"DC","District of Columbia ",705749,2020-04-05,"posNeg",6834,"A"
"DE","Delaware ",973764,2020-04-05,"posNeg",6994,"A"
"FL","Florida ",21477737,2020-04-05,"posNeg",113404,"A"
"GA","Georgia ",10617423,2020-04-05,"posNeg",27832,"A"
"HI","Hawaii ",1415872,2020-04-05,"posNeg",12955,"A"
"IA","Iowa ",3155070,2020-04-05,"posNeg",10841,"A"
"ID","Idaho ",1787065,2020-04-05,"posNeg",10261,"A"
"IL","Illinois ",16980127,2020-04-05,"posNeg",58983,"A"
"IN","Indiana *",6732219,2020-04-05,"posNeg",22652,"B"
"KS","Kansas *",2913314,2020-04-05,"posNeg",8223,"B"
"KY","Kentucky ",4467673,2020-04-05,"posNeg",16663,"A"
"LA","Louisiana ",4648794,2020-04-05,"posNeg",60325,"A"
"MA","Massachusetts *",6892503,2020-04-05,"posNeg",71937,"B"
"MD","Maryland ",6045680,2020-04-05,"posNeg",28337,"A"
"ME","Maine ",1344212,2020-04-05,"posNeg",6558,"A"
"MI","Michigan *",9986857,2020-04-05,"posNeg",57898,"B"
"MN","Minnesota ",5639632,2020-04-05,"posNeg",26777,"A"
"MO","Missouri ",6840439,2020-04-05,"posNeg",27249,"A"
"MS","Mississippi ",2976149,2020-04-05,"posNeg",7218,"A"
"MT","Montana ",1068778,2020-04-05,"posNeg",6603,"A"
"NC","North Carolina ",10488084,2020-04-05,"posNeg",40045,"A"
"ND","North Dakota *",762062,2020-04-05,"posNeg",6787,"B"
"NE","Nebraska ",1934408,2020-04-05,"posNeg",5921,"A"
"NH","New Hampshire *",1359711,2020-04-05,"posNeg",8032,"B"
"NJ","New Jersey ",8882190,2020-04-05,"posNeg",82166,"A"
"NM","New Mexico ",2096829,2020-04-05,"posNeg",16828,"A"
"NV","Nevada ",3080156,2020-04-05,"posNeg",16831,"A"
"NY","New York ",19453561,2020-04-05,"posNeg",302280,"A"
"OH","Ohio *",11689100,2020-04-05,"posNeg",43756,"B"
"OK","Oklahoma *",3956971,2020-04-05,"posNeg",2653,"B"
"OR","Oregon ",4217737,2020-04-05,"posNeg",20624,"A"
"PA","Pennsylvania ",12801989,2020-04-05,"posNeg",77771,"A"
"PR","Puerto Rico ",2933408,2020-04-05,"posNeg",3548,"A"
"RI","Rhode Island *",1059361,2020-04-05,"posNeg",7181,"B"
"SC","South Carolina *",5148714,2020-04-05,"posNeg",18976,"B"
"SD","South Dakota ",884659,2020-04-05,"posNeg",5593,"A"
"TN","Tennessee ",6829174,2020-04-05,"posNeg",45300,"A"
"TX","Texas ",28995881,2020-04-05,"posNeg",70938,"A"
"UT","Utah ",3205958,2020-04-05,"posNeg",30892,"A"
"VA","Virginia ",8535519,2020-04-05,"posNeg",23671,"A"
"VT","Vermont ",623989,2020-04-05,"posNeg",6582,"A"
"WI","Wisconsin ",5822434,2020-04-05,"posNeg",27436,"A"
"WV","West Virginia *",1792147,2020-04-05,"posNeg",8838,"B"
"WY","Wyoming ",578759,2020-04-05,"posNeg",3237,"A"
"AK","Alaska ",731545,2020-04-04,"posNeg",6040,"A"
"AL","Alabama *",4903185,2020-04-04,"posNeg",10853,"B"
"AR","Arkansas ",3017804,2020-04-04,"posNeg",10370,"A"
"AZ","Arizona *",7278717,2020-04-04,"posNeg",27160,"B"
"CA","California *",39512223,2020-04-04,"posNeg",113700,"B"
"CO","Colorado ",5758736,2020-04-04,"posNeg",22071,"A"
"CT","Connecticut ",3565287,2020-04-04,"posNeg",22029,"A"
"DC","District of Columbia ",705749,2020-04-04,"posNeg",6438,"A"
"DE","Delaware ",973764,2020-04-04,"posNeg",6467,"A"
"FL","Florida ",21477737,2020-04-04,"posNeg",102067,"A"
"GA","Georgia ",10617423,2020-04-04,"posNeg",26294,"A"
"HI","Hawaii ",1415872,2020-04-04,"posNeg",12278,"A"
"IA","Iowa ",3155070,2020-04-04,"posNeg",10240,"A"
"ID","Idaho ",1787065,2020-04-04,"posNeg",8870,"A"
"IL","Illinois ",16980127,2020-04-04,"posNeg",53581,"A"
"IN","Indiana *",6732219,2020-04-04,"posNeg",19800,"B"
"KS","Kansas *",2913314,2020-04-04,"posNeg",7578,"B"
"KY","Kentucky ",4467673,2020-04-04,"posNeg",15572,"A"
"LA","Louisiana ",4648794,2020-04-04,"posNeg",58498,"A"
"MA","Massachusetts *",6892503,2020-04-04,"posNeg",68800,"B"
"MD","Maryland ",6045680,2020-04-04,"posNeg",25610,"A"
"ME","Maine ",1344212,2020-04-04,"posNeg",6544,"A"
"MI","Michigan *",9986857,2020-04-04,"posNeg",53800,"B"
"MN","Minnesota ",5639632,2020-04-04,"posNeg",25423,"A"
"MO","Missouri ",6840439,2020-04-04,"posNeg",24905,"A"
"MS","Mississippi ",2976149,2020-04-04,"posNeg",6588,"A"
"MT","Montana ",1068778,2020-04-04,"posNeg",6177,"A"
"NC","North Carolina ",10488084,2020-04-04,"posNeg",38773,"A"
"ND","North Dakota *",762062,2020-04-04,"posNeg",6207,"B"
"NE","Nebraska ",1934408,2020-04-04,"posNeg",5379,"A"
"NH","New Hampshire *",1359711,2020-04-04,"posNeg",7505,"B"
"NJ","New Jersey ",8882190,2020-04-04,"posNeg",75356,"A"
"NM","New Mexico ",2096829,2020-04-04,"posNeg",15632,"A"
"NV","Nevada ",3080156,2020-04-04,"posNeg",16163,"A"
"NY","New York ",19453561,2020-04-04,"posNeg",283621,"A"
"OH","Ohio *",11689100,2020-04-04,"posNeg",41871,"B"
"OK","Oklahoma *",3956971,2020-04-04,"posNeg",2521,"B"
"OR","Oregon ",4217737,2020-04-04,"posNeg",17534,"A"
